question_id,image_id,question,gt_answer,gt_answer_normalized,answer_type,eval_mode,q_type,content_type,modality,location,base_type,pred_answer__original,pred_answer_normalized__original,is_correct_strict__original,is_correct_relaxed__original,pred_answer__black,pred_answer_normalized__black,is_correct_strict__black,is_correct_relaxed__black,pred_answer__lpf,pred_answer_normalized__lpf,is_correct_strict__lpf,is_correct_relaxed__lpf,pred_answer__hpf,pred_answer_normalized__hpf,is_correct_strict__hpf,is_correct_relaxed__hpf,pred_answer__patch_shuffle,pred_answer_normalized__patch_shuffle,is_correct_strict__patch_shuffle,is_correct_relaxed__patch_shuffle
12326,314,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Eye,eye,False,False
12339,320,What modality is shown in this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12340,320,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,coronal plane,closed,text_match,Plane,unknown,unknown,unknown,unknown,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False,Coronal plane,coronal plane,True,True,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False
12348,320,Can cardiomegaly be observed on the heart in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12349,320,What color does the left lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Black,black,True,True,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12353,320,Which organs/organ is part of the circulatory system in this image?,Heart,heart,open,text_match,KG,unknown,unknown,unknown,unknown,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,No,no,False,False
12354,329,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12356,329,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12357,329,Which lobe is abnormal in this image?,Left,left,open,text_match,Position,unknown,unknown,unknown,unknown,Left,left,True,True,Left lobe,left lobe,False,True,Right,right,False,False,Left,left,True,True,Left lobe,left lobe,False,True
12364,329,What color does the left lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Black,black,True,True,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12369,338,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12370,338,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,coronal plane,closed,text_match,Plane,unknown,unknown,unknown,unknown,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False,Coronal plane,coronal plane,True,True,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False
12371,338,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12384,344,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12385,344,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,coronal plane,closed,text_match,Plane,unknown,unknown,unknown,unknown,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False,Coronal plane,coronal plane,True,True,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False
12394,344,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12400,350,Is this a coronal plane?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12401,350,Do the organs in the image exist in the chest?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12407,350,Is/Are there abnormalities in the patient's left lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12413,350,Which organs/organ in the picture belong to the circulatory system?,Heart,heart,open,text_match,KG,unknown,unknown,unknown,unknown,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,No,no,False,False
12421,357,Are there abnormalities in this image?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12424,357,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12428,357,Which organs/organ in the picture belong to the circulatory system?,Heart,heart,open,text_match,KG,unknown,unknown,unknown,unknown,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,No,no,False,False
12431,361,Which part of the human body is the organ located in the image?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Brain,brain,False,False,Thorax,thorax,False,False,Thorax,thorax,False,False,Brain,brain,False,False
12432,361,Where is the abnormality in this image?,Left Lung,left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,True,True,No,no,False,False,Left lung,left lung,True,True,Left side,left side,False,False,No,no,False,False
12439,361,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False
12446,367,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12459,374,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12460,374,Is this a coronal plane?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12461,374,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12465,374,Is this a study of the neck?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12469,374,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12476,375,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Lungs,lungs,False,False,Chest,chest,True,True,Brain,brain,False,False
12484,375,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,White,white,False,False
12491,378,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Chest,chest,True,True,Chest,chest,True,True,No,no,False,False
12496,378,Is/Are there abnormalities in the patient's left lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12499,378,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12504,385,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12505,385,Is this a coronal section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12506,385,Where does the image represent in the body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Brain,brain,False,False,Chest,chest,True,True,Chest,chest,True,True,Brain,brain,False,False
12513,385,Can effusion be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12514,385,What color does the left lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Black,black,True,True,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12519,386,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,CT,ct,False,False,MRI,mri,False,False
12521,386,Do the organs in the image exist in the chest?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12528,386,Can effusion be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12534,401,"Which type of modality is shown about this image, MRI, CT or X-Ray?",CT,ct,closed,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,MRI,mri,False,False,CT,ct,True,True,MRI,mri,False,False
12536,401,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12541,401,Does the temporal lobe appear in this image?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12542,401,What color is the right temporal lobe in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,"The image provided does not contain any visible brain structures, including the right temporal l",the image provided does not contain any visible brain structures including the right temporal l,False,False,White,white,False,False,Gray,gray,True,True,Black,black,False,False
12543,401,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12546,401,Which organs/organ in the picture belong to the nervous system?,Brain,brain,open,text_match,KG,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,Brain,brain,True,True,Brain,brain,True,True,No,no,False,False
12549,405,Is this a CT?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12551,405,Where does the image represent in the body?,Head,head,open,text_match,Position,unknown,unknown,unknown,unknown,Head,head,True,True,Brain,brain,False,False,Head,head,True,True,Head,head,True,True,Brain,brain,False,False
12555,405,Does the ears exist in this picture?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12557,405,What color is the ears in the picture?,White,white,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,True,True,Black,black,False,False,Black,black,False,False,Gray,gray,False,False,Black,black,False,False
12558,405,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12563,407,What modality is shown in this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,No,no,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12565,407,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12571,407,What color does the brain stem show in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,Black,black,False,False,White,white,False,False,Gray,gray,True,True,White,white,False,False
12572,407,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12575,407,Which organs/organ in the picture belong to nervous system?,Brain,brain,open,text_match,KG,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,No,no,False,False,Brain,brain,True,True,No,no,False,False
12578,427,What modality is shown in this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,No,no,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12584,427,What is the shape of larynx in this image?,Oval,oval,open,text_match,Shape,unknown,unknown,unknown,unknown,Oval,oval,True,True,The larynx in the image appears to be in a normal anatomical position,the larynx in the image appears to be in a normal anatomical position,False,False,Oval,oval,True,True,Oval,oval,True,True,Square,square,False,False
12588,428,Is this a CT?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12590,428,Where does the image represent in the body?,Neck,neck,open,text_match,Position,unknown,unknown,unknown,unknown,Neck,neck,True,True,Brain,brain,False,False,Neck,neck,True,True,Spine,spine,False,False,Brain,brain,False,False
12593,428,Does the ears exist in this picture?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12594,428,Is there small bowel in this image?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False
12602,429,Is this a transverse section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12603,429,Which part of the body does this image belong to?,Neck,neck,open,text_match,Position,unknown,unknown,unknown,unknown,Neck,neck,True,True,Head,head,False,False,Thorax,thorax,False,False,Spine,spine,False,False,Head,head,False,False
12606,429,Does the picture contain spinal cord?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12607,429,Are/Is there kidneys in the picture?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False
12610,429,Which organs/organ in the picture belong to the digestive system?,Esophagus,esophagus,open,text_match,KG,unknown,unknown,unknown,unknown,Esophagus,esophagus,True,True,No,no,False,False,Yes,yes,False,False,Yes,yes,False,False,No,no,False,False
12616,436,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12622,442,How was this image taken?,MRI,mri,open,text_match,Modality,unknown,unknown,unknown,unknown,MRI,mri,True,True,Yes.,yes,False,False,MRI,mri,True,True,MRI,mri,True,True,Yes.,yes,False,False
12629,442,What is the color of abnormality in this image?,White,white,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,True,True,White,white,True,True,White,white,True,True,Gray,gray,False,False,Black,black,False,False
12631,447,What modality is used to take this image?,MRI,mri,open,text_match,Modality,unknown,unknown,unknown,unknown,MRI,mri,True,True,MRI,mri,True,True,MRI,mri,True,True,MRI,mri,True,True,X-ray,xray,False,False
12653,469,Do the organs in the image exist in the abdomen?,No,no,closed,yes_no,Position,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12669,473,"Which kind of weighting is this image generated with, t1 or t2?",T2,t2,closed,text_match,Modality,unknown,unknown,unknown,unknown,T2,t2,True,True,T1,t1,False,False,T1,t1,False,False,T1,t1,False,False,T1,t1,False,False
12670,473,Is this a transverse section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12673,473,Is this a study of the neck?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12677,474,How was this image taken?,MRI,mri,open,text_match,Modality,unknown,unknown,unknown,unknown,MRI,mri,True,True,Yes.,yes,False,False,MRI,mri,True,True,MRI,mri,True,True,Yes.,yes,False,False
12680,474,Do the organs in the image exist in the abdomen?,No,no,closed,yes_no,Position,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12685,483,Is this image taken via MRI?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12694,49,Which part of the body does this image belong to?,Brain,brain,open,text_match,Position,unknown,unknown,unknown,unknown,Brain,brain,True,True,Head,head,False,False,Head,head,False,False,Brain,brain,True,True,Head,head,False,False
12696,49,What is the main organ in the image?,Brain,brain,open,text_match,Organ,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,Brain,brain,True,True,Brain,brain,True,True,Kidney,kidney,False,False
12697,49,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12698,49,Does the picture contain brian?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12702,495,Is this a X-Ray?,No,no,closed,yes_no,Modality,unknown,unknown,unknown,unknown,No.,no,True,True,No.,no,True,True,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12708,495,Is/Are there abnormalities in the patient's left brain lobe?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False
12711,498,Is this a CT scan?,No,no,closed,yes_no,Modality,unknown,unknown,unknown,unknown,No.,no,True,True,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False
12714,498,Do the organs in the image exist in the pelvic cavity?,No,no,closed,yes_no,Position,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12725,506,Is this a study of the chest?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12726,506,Does the patient have brain tumor?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12728,508,How was this image taken?,MRI,mri,open,text_match,Modality,unknown,unknown,unknown,unknown,MRI,mri,True,True,Yes.,yes,False,False,MRI,mri,True,True,MRI,mri,True,True,Yes.,yes,False,False
12733,508,Is this a study of the abdomen?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12740,513,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12744,513,What is the color of brain enhancing tumor in this image?,White,white,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,True,True,No,no,False,False,White,white,True,True,No,no,False,False,No,no,False,False
12748,525,Is this an MRI image with T2 weighted?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,No.,no,False,False,Yes.,yes,True,True,No.,no,False,False
12750,525,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12759,529,Do the organs in the image exist in the neck?,No,no,closed,yes_no,Position,unknown,unknown,unknown,unknown,No.,no,True,True,Yes.,yes,False,False,No.,no,True,True,No.,no,True,True,Yes.,yes,False,False
12765,53,Which part of the body does this image belong to?,Brain,brain,open,text_match,Position,unknown,unknown,unknown,unknown,Brain,brain,True,True,Head,head,False,False,Brain,brain,True,True,Brain,brain,True,True,Eye,eye,False,False
12767,53,What is the main organ in the image?,Brain,brain,open,text_match,Organ,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,Brain,brain,True,True,Brain,brain,True,True,Kidney,kidney,False,False
12768,53,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,No,no,False,False
12769,53,Does the picture contain brian?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12772,532,Is this image taken via MRI?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12774,532,Is this a transverse section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12782,538,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Kidney,kidney,False,False,Lung,lung,False,False
12784,538,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12785,538,What color is the spleen in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,The spleen in the image appears to be a dark reddish-brown color,the spleen in the image appears to be a dark reddishbrown color,False,False,Gray,gray,True,True,Gray,gray,True,True,Black,black,False,False
12786,538,"Which is smaller in this image,liver or right kidney?",Right Kidney,right kidney,closed,text_match,Size,unknown,unknown,unknown,unknown,Right kidney,right kidney,True,True,Yes,yes,False,False,Right kidney,right kidney,True,True,Right kidney,right kidney,True,True,Yes,yes,False,False
12795,543,Is this a study of the abdomen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12798,543,"Which is smaller in this image,liver or lung?",Lung,lung,closed,text_match,Size,unknown,unknown,unknown,unknown,Lung,lung,True,True,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False
12807,548,"Which is smaller in this image,colon or liver?",Colon,colon,closed,text_match,Size,unknown,unknown,unknown,unknown,Colon,colon,True,True,Liver,liver,False,False,Colon,colon,True,True,Colon,colon,True,True,Liver,liver,False,False
12811,548,Which organs/organ in the picture belong to the urinary system?,Kidney,kidney,open,text_match,KG,unknown,unknown,unknown,unknown,Kidney,kidney,True,True,Kidney,kidney,True,True,No,no,False,False,Kidney,kidney,True,True,No,no,False,False
12824,557,Does the rectum appear in this picture?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12826,557,What color does the left kidney show in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,Black,black,False,False,White,white,False,False,Gray,gray,True,True,Black,black,False,False
12837,561,Does the humerus head exist in this picture?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No.,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12838,561,What color does the duodenum show in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,No,no,False,False,Gray,gray,True,True,Gray,gray,True,True,Black,black,False,False
12846,573,Is this a transverse section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12849,573,Does the picture contain eyes?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No.,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12850,573,Is there femoral head in this picture?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12856,573,Does the picture contain the organ that could receive sound?,No,no,closed,yes_no,KG,unknown,unknown,unknown,unknown,No,no,True,True,No.,no,True,True,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False
12861,578,Does the esophagus exist in this picture?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12863,578,What color is the spleen in this image?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,The spleen appears to be a dark reddish-brown color in the image,the spleen appears to be a dark reddishbrown color in the image,False,False,Gray,gray,True,True,Gray,gray,True,True,Black,black,False,False
12868,58,What modality is used to take this image?,MRI,mri,open,text_match,Modality,unknown,unknown,unknown,unknown,MRI,mri,True,True,MRI,mri,True,True,MRI,mri,True,True,MRI,mri,True,True,X-ray,xray,False,False
12869,58,Which part of the body does this image belong to?,Brain,brain,open,text_match,Position,unknown,unknown,unknown,unknown,Brain,brain,True,True,Head,head,False,False,Brain,brain,True,True,Brain,brain,True,True,Head,head,False,False
12871,58,What is the main organ in the image?,Brain,brain,open,text_match,Organ,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,Brain,brain,True,True,Brain,brain,True,True,Kidney,kidney,False,False
12872,58,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
