question_id,image_id,question,gt_answer,gt_answer_normalized,answer_type,eval_mode,q_type,content_type,modality,location,base_type,pred_answer__original,pred_answer_normalized__original,is_correct_strict__original,is_correct_relaxed__original,pred_answer__black,pred_answer_normalized__black,is_correct_strict__black,is_correct_relaxed__black,pred_answer__lpf,pred_answer_normalized__lpf,is_correct_strict__lpf,is_correct_relaxed__lpf,pred_answer__hpf,pred_answer_normalized__hpf,is_correct_strict__hpf,is_correct_relaxed__hpf,pred_answer__patch_shuffle,pred_answer_normalized__patch_shuffle,is_correct_strict__patch_shuffle,is_correct_relaxed__patch_shuffle
12216,253,Where is the liver?,Left,left,open,text_match,Position,unknown,unknown,unknown,unknown,Right side,right side,False,False,Right upper quadrant,right upper quadrant,False,False,Right side,right side,False,False,Right side,right side,False,False,Right upper quadrant,right upper quadrant,False,False
12217,253,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12218,253,What organ is the black part on the left of the image?,Right Lung,right lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Kidney,kidney,False,False
12219,253,What is the scanning plane of this image?,Transverse  Plane,transverse plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Axial,axial,False,False,The image provided does not contain any identifiable anatomical structures or features that would allow,the image provided does not contain any identifiable anatomical structures or features that would allow,False,False,Axial,axial,False,False,Axial,axial,False,False,Yes.,yes,False,False
12220,253,What are the white spots in the black part of the lower part of body?,Pulmonary bronchus,pulmonary bronchus,open,text_match,Organ,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,False,False,Lungs,lungs,False,False,Yes.,yes,False,False,No,no,False,False
12221,264,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12222,264,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12223,264,What is the largest organ in the picture?,Small Bowel,small bowel,open,text_match,Size,unknown,unknown,unknown,unknown,Kidney,kidney,False,False,Skin,skin,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False,Skin,skin,False,False
12224,264,Does the picture contain liver?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False,Yes.,yes,False,False
12225,264,Does the picture contain kidney?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12226,264,Does the picture contain spleen?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,No.,no,True,True
12227,264,Does the picture contain lung?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12228,264,Does the picture contain heart?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,No.,no,True,True
12229,264,How many kidneys in this image?,2,2,open,text_match,Quantity,unknown,unknown,unknown,unknown,Two,two,False,False,0,0,False,False,Two,two,False,False,Two,two,False,False,Two,two,False,False
12230,264,What is the rightmost organ in this image?,Large Bowel,large bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Kidney,kidney,False,False,Liver,liver,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False,Liver,liver,False,False
12231,264,What organ is the gray part on the left of the image?,Large Bowel,large bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Kidney,kidney,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False,Kidney,kidney,False,False
12232,264,What is the organ on the top of the body in this image?,Small Bowel,small bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Brain,brain,False,False,Liver,liver,False,False,Kidney,kidney,False,False,Brain,brain,False,False
12233,264,What is the scanning plane of this image?,Transverse  Plane,transverse plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Axial,axial,False,False,The image provided does not contain any identifiable anatomical structures or features that would allow,the image provided does not contain any identifiable anatomical structures or features that would allow,False,False,Axial,axial,False,False,Axial,axial,False,False,Axial,axial,False,False
12234,264,Which is the kidney?,Symmetrical to the bone marrow,symmetrical to the bone marrow,open,text_match,Position,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,False,False,Yes.,yes,False,False,Yes.,yes,False,False,No,no,False,False
12235,269,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12236,269,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12237,269,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12238,269,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12239,269,Does the picture contain kidney?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False,No.,no,True,True
12240,269,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12241,269,Does the picture contain lung?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False,No.,no,False,False
12242,269,Does the picture contain heart?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No.,no,True,True
12243,269,What is the rightmost organ in this image?,Large Bowel,large bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False
12244,269,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12245,269,What organ is the black part on the left of the image?,Right Lung,right lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False
12246,269,What is the organ on the top of the body in this image?,Stomach,stomach,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Brain,brain,False,False,Liver,liver,False,False,Liver,liver,False,False,Brain,brain,False,False
12247,269,What is the scanning plane of this image?,Transverse  Plane,transverse plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Axial,axial,False,False,The image provided does not contain any identifiable anatomical structures or features that would allow,the image provided does not contain any identifiable anatomical structures or features that would allow,False,False,Axial,axial,False,False,Axial,axial,False,False,Axial,axial,False,False
12248,269,What organ is the black hole in the upper right corner?,Large Bowel,large bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,No,no,False,False,Liver,liver,False,False,Kidney,kidney,False,False,No,no,False,False
12249,274,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12250,274,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12251,274,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12252,274,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12253,274,Does the picture contain kidney?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False,Yes.,yes,False,False,No.,no,True,True
12254,274,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12255,274,Does the picture contain lung?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No.,no,False,False
12256,274,Does the picture contain heart?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No.,no,True,True
12257,274,How many kidneys in this image?,0,0,open,text_match,Quantity,unknown,unknown,unknown,unknown,Two,two,False,False,0,0,True,True,Two,two,False,False,Two,two,False,False,0,0,True,True
12258,274,"Which is bigger in this image, liver or spleen?",Liver,liver,closed,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Liver,liver,True,True,Liver,liver,True,True,Liver,liver,True,True,Liver,liver,True,True
12259,274,What is the rightmost organ in this image?,Large Bowel,large bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,No,no,False,False
12260,274,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12261,274,What organ is the black part on the left of the image?,Right Lung,right lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Liver,liver,False,False,Kidney,kidney,False,False
12262,274,What is the scanning plane of this image?,Transverse  Plane,transverse plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Axial,axial,False,False,The image provided does not contain any identifiable anatomical structures or features that would allow,the image provided does not contain any identifiable anatomical structures or features that would allow,False,False,Axial,axial,False,False,Axial,axial,False,False,Axial,axial,False,False
12263,274,What organ is the black hole in the upper right corner?,Large Bowel,large bowel,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,False,False,No,no,False,False,Liver,liver,False,False,Kidney,kidney,False,False,No,no,False,False
12264,299,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12265,299,What is the scanning plane of this image?,Coronal Plane,coronal plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Frontal,frontal,False,False,Axial,axial,False,False,Frontal,frontal,False,False,Coronal,coronal,False,True,Axial,axial,False,False
12266,299,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12267,299,"Which side of lung is abnormal in this image,left or right?",Right,right,closed,text_match,Position,unknown,unknown,unknown,unknown,Right,right,True,True,Right,right,True,True,Right,right,True,True,Right,right,True,True,Right,right,True,True
12268,299,What part of the lung is the pneumothorax located in?,Upper Right Lung,upper right lung,open,text_match,Position,unknown,unknown,unknown,unknown,Right lung,right lung,False,True,Right lung,right lung,False,True,Right lung,right lung,False,True,Right lung,right lung,False,True,Right lung,right lung,False,True
12269,299,Which organ system is imaged?,Chest,chest,open,text_match,Organ,unknown,unknown,unknown,unknown,Respiratory,respiratory,False,False,Cardiovascular,cardiovascular,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,No,no,False,False
12270,299,Which organs appear in pairs?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Kidneys,kidneys,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12271,299,Is/Are there abnormalities in the patient's right lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12272,299,Is this image normal?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,True,True,No.,no,True,True,No.,no,True,True,No.,no,True,True,No.,no,True,True
12273,299,Can pneumothorax be observed on the lower left lung in this picture?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True
12274,299,What color does the left lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False
12275,299,How many lungs are shown in this image?,2,2,open,text_match,Quantity,unknown,unknown,unknown,unknown,Two,two,False,False,Two,two,False,False,Two,two,False,False,Two,two,False,False,0,0,False,False
12276,299,What is the effect of the main organ in this picture?,Breathe,breathe,open,text_match,KG,unknown,unknown,unknown,unknown,Respiration,respiration,False,False,"The main organ in the picture is the heart, which pumps blood throughout the body",the main organ in the picture is the heart which pumps blood throughout the body,False,False,Respiration,respiration,False,False,Respiration,respiration,False,False,Filter blood,filter blood,False,False
12277,299,What kind of symptoms will the disease on the upper right of lung bring to the patient?,"Chest pain, dyspnea",chest pain dyspnea,open,text_match,KG,unknown,unknown,unknown,unknown,Coughing,coughing,False,False,Coughing,coughing,False,False,Coughing,coughing,False,False,Coughing,coughing,False,False,Yes,yes,False,False
12278,299,Which organs/organ in the picture belong to the respiratory system?,Lung,lung,open,text_match,KG,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12279,304,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,Angiography,angiography,False,False,CT scan,ct scan,False,False
12280,304,Is this a transverse plane?,No,no,closed,yes_no,Plane,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True
12281,304,Which part of the human body is the organ located in the image?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Thorax,thorax,False,False,Brain,brain,False,False,Thorax,thorax,False,False,Abdomen,abdomen,False,False,Brain,brain,False,False
12282,304,Where is the abnormality in this image?,Lower Right Lung,lower right lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,False,No,no,False,False,Left lung,left lung,False,False,Left side,left side,False,False,Left lung,left lung,False,False
12283,304,Where is the atelectasis in this image?,Lower Right Lung,lower right lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,False,Left lung,left lung,False,False,Left lung,left lung,False,False,Left lung,left lung,False,False,Left lung,left lung,False,False
12284,304,What is the organ system visualized?,Chest,chest,open,text_match,Organ,unknown,unknown,unknown,unknown,Respiratory,respiratory,False,False,Cardiovascular,cardiovascular,False,False,Respiratory,respiratory,False,False,Cardiovascular,cardiovascular,False,False,Respiratory,respiratory,False,False
12285,304,Is this a study of the chest?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12286,304,What disease is/are shown on the right of lung?,Atelectasis,atelectasis,open,text_match,Abnormality,unknown,unknown,unknown,unknown,Yes,yes,False,False,No,no,False,False,Yes,yes,False,False,No,no,False,False,Yes,yes,False,False
12287,304,Is/Are there abnormalities in the patient's right lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12288,304,Can atelectasis be observed on the upper right lung in this picture?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False,No,no,True,True,Yes.,yes,False,False
12289,304,What color does the left lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Black,black,True,True,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12290,304,How many existing lungs in this image?,2,2,open,text_match,Quantity,unknown,unknown,unknown,unknown,Two,two,False,False,0,0,False,False,Two,two,False,False,Two,two,False,False,Two,two,False,False
12291,304,What is the function of the main organ in this picture?,Breathe,breathe,open,text_match,KG,unknown,unknown,unknown,unknown,Respiration,respiration,False,False,Filter blood and produce urine,filter blood and produce urine,False,False,Respiration,respiration,False,False,Filter blood,filter blood,False,False,Respiratory system,respiratory system,False,False
12292,304,What is the main cause of the disease on the lower right of the lung in the picture?,Bronchial obstruction,bronchial obstruction,open,text_match,KG,unknown,unknown,unknown,unknown,Infection,infection,False,False,Infection,infection,False,False,Infection,infection,False,False,Tumor,tumor,False,False,Infection,infection,False,False
12293,304,Which organs/organ in the picture belong to the circulatory system?,Heart,heart,open,text_match,KG,unknown,unknown,unknown,unknown,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True
12294,311,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12295,311,Is this a transverse plane?,No,no,closed,yes_no,Plane,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True,No,no,True,True
12296,311,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12297,311,"Which side of lung is abnormal in this image,left or right?",Left,left,closed,text_match,Position,unknown,unknown,unknown,unknown,Right,right,False,False,Right,right,False,False,Right,right,False,False,Right,right,False,False,Right,right,False,False
12298,311,Where is the mass in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left upper lobe,left upper lobe,False,False,Left lung,left lung,False,True,Left lung,left lung,False,True,Left lung,left lung,False,True,Left breast,left breast,False,False
12299,311,Is this a study of the chest?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12300,311,Is this a study of the pelvic cavity?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12301,311,What disease is/are shown on the left of lung?,Pulmonary Mass,pulmonary mass,open,text_match,Abnormality,unknown,unknown,unknown,unknown,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False,Yes,yes,False,False
12302,311,Is the lung abnormal?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12303,311,Can mass be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12304,311,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,False,False,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12305,311,How many existing heart in this image?,1,1,open,text_match,Quantity,unknown,unknown,unknown,unknown,One,one,False,False,0,0,False,False,One,one,False,False,One,one,False,False,0,0,False,False
12306,311,How much damage will be caused to the body taking such an image?,A Little,a little,open,text_match,KG,unknown,unknown,unknown,unknown,Minimal,minimal,False,False,No,no,False,False,Minimal,minimal,False,False,Minimal,minimal,False,False,Minimal,minimal,False,False
12307,311,How to prevent the occurrence of the disease on the lower left lobe of lung in this image?,Keep healthy,keep healthy,open,text_match,KG,unknown,unknown,unknown,unknown,Yes,yes,False,False,Avoid smoking and maintain good respiratory hygiene.,avoid smoking and maintain good respiratory hygiene,False,False,Yes,yes,False,False,No,no,False,False,Yes,yes,False,False
12308,311,Which organs/organ in the picture belong to the circulatory system?,Heart,heart,open,text_match,KG,unknown,unknown,unknown,unknown,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True,Heart,heart,True,True
12309,312,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12310,312,Is this a coronal section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12311,312,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
12312,312,Where is the abnormality in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,No,no,False,False,Left lung,left lung,False,True,Left lung,left lung,False,True,No,no,False,False
12313,312,Where is the atelectasis in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,Left lung,left lung,False,True,Left lung,left lung,False,True,Left lung,left lung,False,True,Left lung,left lung,False,True
12314,312,Is this a study of the neck?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,No,no,True,True,No,no,True,True,No.,no,True,True,No,no,True,True
12315,312,What is the main organ in the image?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,No,no,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,No,no,False,False
12316,312,Does the patient have any abnormalities?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12317,312,Is this image normal?,No,no,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,No,no,True,True,No.,no,True,True,No,no,True,True,No,no,True,True,No.,no,True,True
12318,312,Can atelectasis be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12319,312,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12320,312,How many lungs are shown in this image?,2,2,open,text_match,Quantity,unknown,unknown,unknown,unknown,Two,two,False,False,Two,two,False,False,Two,two,False,False,Two,two,False,False,0,0,False,False
12321,312,How much damage will be caused to the body taking such an image?,A Little,a little,open,text_match,KG,unknown,unknown,unknown,unknown,Minimal,minimal,False,False,No,no,False,False,Minimal,minimal,False,False,Minimal,minimal,False,False,,none,False,False
12322,312,How to treat the disease located on the left of lung in this image?,"Physical therapy, surgical treatment",physical therapy surgical treatment,open,text_match,KG,unknown,unknown,unknown,unknown,Surgery,surgery,False,False,Surgery,surgery,False,False,Yes,yes,False,False,Surgery,surgery,False,False,The image provided does not show any specific disease or abnormality on the left side,the image provided does not show any specific disease or abnormality on the left side,False,False
12323,312,Which organs/organ in the picture belong to the respiratory system?,Lung,lung,open,text_match,KG,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12324,314,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12325,314,What is the scanning plane of this image?,Coronal Plane,coronal plane,open,text_match,Plane,unknown,unknown,unknown,unknown,AP,ap,False,False,Axial,axial,False,False,AP,ap,False,False,AP,ap,False,False,Axial,axial,False,False
12326,314,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Eye,eye,False,False
12327,314,"Which side of lung is abnormal in this image,left or right?",Right,right,closed,text_match,Position,unknown,unknown,unknown,unknown,Right,right,True,True,Right,right,True,True,Right,right,True,True,Right,right,True,True,Right,right,True,True
12328,314,Where is the pneumonia in the lung?,Right Lung,right lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,False,Left lower lobe,left lower lobe,False,False,Left lung,left lung,False,False,Left lung,left lung,False,False,Left lower lobe,left lower lobe,False,False
12329,314,What organ system is primarily present in this image?,Chest,chest,open,text_match,Organ,unknown,unknown,unknown,unknown,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False
12330,314,What organ system is pictured?,Chest,chest,open,text_match,Organ,unknown,unknown,unknown,unknown,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False,Respiratory,respiratory,False,False
12331,314,What disease is/are shown on the right of lung?,Pneumonia,pneumonia,open,text_match,Abnormality,unknown,unknown,unknown,unknown,Yes,yes,False,False,No,no,False,False,Yes,yes,False,False,Yes,yes,False,False,Yes,yes,False,False
12332,314,Does the lung look abnormal?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12333,314,Can pneumonia be observed on the right lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12334,314,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,False,False,White,white,False,False,White,white,False,False,Gray,gray,False,False,Gray,gray,False,False
12335,314,How many existing lungs in this image?,2,2,open,text_match,Quantity,unknown,unknown,unknown,unknown,Two,two,False,False,0,0,False,False,Two,two,False,False,Two,two,False,False,0,0,False,False
12336,314,What can the organ with black color in this image be used for?,Breathe,breathe,open,text_match,KG,unknown,unknown,unknown,unknown,Respiration,respiration,False,False,Filtering blood,filtering blood,False,False,Respiration,respiration,False,False,Respiration,respiration,False,False,Filter,filter,False,False
12337,314,How to treat the disease located on the right of lung in this image?,"Medical therapy, supportive therapy",medical therapy supportive therapy,open,text_match,KG,unknown,unknown,unknown,unknown,Medication,medication,False,False,Surgery,surgery,False,False,Yes,yes,False,False,Yes,yes,False,False,Yes,yes,False,False
