question_id,image_id,question,gt_answer,gt_answer_normalized,answer_type,eval_mode,q_type,content_type,modality,location,base_type,pred_answer__original,pred_answer_normalized__original,is_correct_strict__original,is_correct_relaxed__original,pred_answer__black,pred_answer_normalized__black,is_correct_strict__black,is_correct_relaxed__black,pred_answer__lpf,pred_answer_normalized__lpf,is_correct_strict__lpf,is_correct_relaxed__lpf,pred_answer__hpf,pred_answer_normalized__hpf,is_correct_strict__hpf,is_correct_relaxed__hpf,pred_answer__patch_shuffle,pred_answer_normalized__patch_shuffle,is_correct_strict__patch_shuffle,is_correct_relaxed__patch_shuffle
12210,253,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12211,253,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12214,253,Does the picture contain lung?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12217,253,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12221,264,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12222,264,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12225,264,Does the picture contain kidney?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12235,269,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12236,269,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12237,269,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12238,269,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12240,269,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12244,269,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12249,274,What modality is used to take this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12250,274,Which part of the body does this image belong to?,Abdomen,abdomen,open,text_match,Position,unknown,unknown,unknown,unknown,Abdomen,abdomen,True,True,Head,head,False,False,Abdomen,abdomen,True,True,Abdomen,abdomen,True,True,Head,head,False,False
12251,274,What is the largest organ in the picture?,Liver,liver,open,text_match,Size,unknown,unknown,unknown,unknown,Liver,liver,True,True,Skin,skin,False,False,Liver,liver,True,True,Liver,liver,True,True,Skin,skin,False,False
12252,274,Does the picture contain liver?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12254,274,Does the picture contain spleen?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12260,274,What organ is the gray part on the left of the image?,Liver,liver,open,text_match,Organ,unknown,unknown,unknown,unknown,Liver,liver,True,True,Kidney,kidney,False,False,Liver,liver,True,True,Liver,liver,True,True,Kidney,kidney,False,False
12264,299,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12266,299,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12270,299,Which organs appear in pairs?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Kidneys,kidneys,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12271,299,Is/Are there abnormalities in the patient's right lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12279,304,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,Angiography,angiography,False,False,CT scan,ct scan,False,False
12287,304,Is/Are there abnormalities in the patient's right lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12294,311,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12296,311,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12300,311,Is this a study of the pelvic cavity?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No,no,True,True,Yes.,yes,False,False
12303,311,Can mass be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12309,312,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12310,312,Is this a coronal section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12311,312,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Skin,skin,False,False
12312,312,Where is the abnormality in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,No,no,False,False,Left lung,left lung,False,True,Left lung,left lung,False,True,No,no,False,False
12315,312,What is the main organ in the image?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,No,no,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,No,no,False,False
12316,312,Does the patient have any abnormalities?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12318,312,Can atelectasis be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12319,312,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12324,314,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12326,314,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Eye,eye,False,False
12333,314,Can pneumonia be observed on the right lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True
12339,320,What modality is shown in this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12340,320,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,coronal plane,closed,text_match,Plane,unknown,unknown,unknown,unknown,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False,Coronal plane,coronal plane,True,True,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False
12344,320,Which organs appear in pairs?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Kidneys,kidneys,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12348,320,Can cardiomegaly be observed on the heart in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12354,329,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12356,329,Which part of the body does this image belong to?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Head,head,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12369,338,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12370,338,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,coronal plane,closed,text_match,Plane,unknown,unknown,unknown,unknown,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False,Coronal plane,coronal plane,True,True,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False
12371,338,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12372,338,Where is the abnormality in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,No,no,False,False,Right lung,right lung,False,False,Right lung,right lung,False,False,No,no,False,False
12378,338,Can nodule be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes,yes,True,True,Yes.,yes,True,True
12384,344,What imaging modality was used?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12385,344,"Which plane is the image scanned, transverse plane or coronal plane?",Coronal Plane,coronal plane,closed,text_match,Plane,unknown,unknown,unknown,unknown,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False,Coronal plane,coronal plane,True,True,Coronal plane,coronal plane,True,True,Transverse plane,transverse plane,False,False
12393,344,Can nodule be observed on the upper right lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12394,344,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12400,350,Is this a coronal plane?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12401,350,Do the organs in the image exist in the chest?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12407,350,Is/Are there abnormalities in the patient's left lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12414,357,Is this a X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12415,357,What scanning plane does this image belong to?,Coronal Plane,coronal plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Coronal,coronal,False,True,Axial,axial,False,False,Coronal,coronal,False,True,Coronal,coronal,False,True,Axial,axial,False,False
12417,357,Where is the abnormality in this image?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,No,no,False,False,Left lung,left lung,False,True,Left side,left side,False,False,No,no,False,False
12421,357,Are there abnormalities in this image?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,No,no,False,False,No,no,False,False
12424,357,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12429,361,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12431,361,Which part of the human body is the organ located in the image?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Brain,brain,False,False,Thorax,thorax,False,False,Thorax,thorax,False,False,Brain,brain,False,False
12432,361,Where is the abnormality in this image?,Left Lung,left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,True,True,No,no,False,False,Left lung,left lung,True,True,Left side,left side,False,False,No,no,False,False
12434,361,What is the main organ in the image?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,No,no,False,False,Lungs,lungs,False,True,Lung,lung,True,True,No,no,False,False
12437,361,Is the lung abnormal?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12439,361,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False,Gray,gray,False,False
12444,367,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12446,367,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Chest,chest,True,True,Chest,chest,True,True,Head,head,False,False
12448,367,What part of the lung is the pneumonia located in?,Lower Left Lung,lower left lung,open,text_match,Position,unknown,unknown,unknown,unknown,Left lung,left lung,False,True,Left lower lobe,left lower lobe,False,False,Left lung,left lung,False,True,Left lower lobe,left lower lobe,False,False,Left lower lobe,left lower lobe,False,False
12450,367,Which organs appear in pairs?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Kidneys,kidneys,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12451,367,Are there abnormalities in this image?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12459,374,What type of medical image is this?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,X-ray,xray,True,True,MRI,mri,False,False
12460,374,Is this a coronal plane?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12461,374,Which part do the organs in this image locate from the aspect of the whole body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Abdomen,abdomen,False,False,Chest,chest,True,True,Chest,chest,True,True,Abdomen,abdomen,False,False
12468,374,Can pneumonia be observed on the upper right lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12469,374,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12476,375,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Lungs,lungs,False,False,Chest,chest,True,True,Brain,brain,False,False
12483,375,Can pneumonia be observed on the lower right lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12484,375,What color does the right lung show in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,White,white,False,False,Black,black,True,True,Gray,gray,False,False,White,white,False,False
12491,378,Where does the picture show?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,No,no,False,False,Chest,chest,True,True,Chest,chest,True,True,No,no,False,False
12494,378,Which organs appear in pairs?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,Kidneys,kidneys,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,Lungs,lungs,False,True
12495,378,What is the main organ in the image?,Lung,lung,open,text_match,Organ,unknown,unknown,unknown,unknown,Lungs,lungs,False,True,No,no,False,False,Lungs,lungs,False,True,Lungs,lungs,False,True,No,no,False,False
12496,378,Is/Are there abnormalities in the patient's left lung?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12499,378,What color is the lung in the picture?,Black,black,open,text_match,Color,unknown,unknown,unknown,unknown,Black,black,True,True,Gray,gray,False,False,Black,black,True,True,Gray,gray,False,False,Gray,gray,False,False
12504,385,Is this image taken via X-Ray?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12505,385,Is this a coronal section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12506,385,Where does the image represent in the body?,Chest,chest,open,text_match,Position,unknown,unknown,unknown,unknown,Chest,chest,True,True,Brain,brain,False,False,Chest,chest,True,True,Chest,chest,True,True,Brain,brain,False,False
12513,385,Can effusion be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12519,386,What modality is used to take this image?,X-Ray,xray,open,text_match,Modality,unknown,unknown,unknown,unknown,X-ray,xray,True,True,MRI,mri,False,False,X-ray,xray,True,True,CT,ct,False,False,MRI,mri,False,False
12520,386,What scanning plane does this image belong to?,Coronal Plane,coronal plane,open,text_match,Plane,unknown,unknown,unknown,unknown,Coronal,coronal,False,True,Axial,axial,False,False,Coronal,coronal,False,True,Coronal,coronal,False,True,Axial,axial,False,False
12521,386,Do the organs in the image exist in the chest?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12525,386,Is this a study of the pelvic cavity?,No,no,closed,yes_no,Organ,unknown,unknown,unknown,unknown,No,no,True,True,Yes.,yes,False,False,No,no,True,True,No.,no,True,True,No.,no,True,True
12528,386,Can effusion be observed on the lower left lung in this picture?,Yes,yes,closed,yes_no,Abnormality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,No,no,False,False,No,no,False,False
12534,401,"Which type of modality is shown about this image, MRI, CT or X-Ray?",CT,ct,closed,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,MRI,mri,False,False,MRI,mri,False,False,CT,ct,True,True,MRI,mri,False,False
12536,401,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12541,401,Does the temporal lobe appear in this image?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12542,401,What color is the right temporal lobe in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,"The image provided does not contain any visible brain structures, including the right temporal l",the image provided does not contain any visible brain structures including the right temporal l,False,False,White,white,False,False,Gray,gray,True,True,Black,black,False,False
12543,401,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12546,401,Which organs/organ in the picture belong to the nervous system?,Brain,brain,open,text_match,KG,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,Brain,brain,True,True,Brain,brain,True,True,No,no,False,False
12549,405,Is this a CT?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12551,405,Where does the image represent in the body?,Head,head,open,text_match,Position,unknown,unknown,unknown,unknown,Head,head,True,True,Brain,brain,False,False,Head,head,True,True,Head,head,True,True,Brain,brain,False,False
12553,405,What is the organ system visualized?,Head,head,open,text_match,Organ,unknown,unknown,unknown,unknown,Head and neck,head and neck,False,True,Cardiovascular,cardiovascular,False,False,Head,head,True,True,Head and neck,head and neck,False,True,No,no,False,False
12555,405,Does the ears exist in this picture?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,No,no,False,False,Yes.,yes,True,True,No,no,False,False
12557,405,What color is the ears in the picture?,White,white,open,text_match,Color,unknown,unknown,unknown,unknown,White,white,True,True,Black,black,False,False,Black,black,False,False,Gray,gray,False,False,Black,black,False,False
12558,405,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12563,407,What modality is shown in this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,No,no,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12565,407,Do the organs in the image exist in the head?,Yes,yes,closed,yes_no,Position,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12568,407,What is the organ system visualized?,Head,head,open,text_match,Organ,unknown,unknown,unknown,unknown,Head and neck,head and neck,False,True,Cardiovascular,cardiovascular,False,False,Head and neck,head and neck,False,True,Head and neck,head and neck,False,True,No,no,False,False
12569,407,Does the picture contain mandible?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12570,407,Does the parotid appear in the image?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,Yes.,yes,True,True
12571,407,What color does the brain stem show in the picture?,Gray,gray,open,text_match,Color,unknown,unknown,unknown,unknown,Gray,gray,True,True,Black,black,False,False,White,white,False,False,Gray,gray,True,True,White,white,False,False
12572,407,What is the largest organ in the picture?,Brain,brain,open,text_match,Size,unknown,unknown,unknown,unknown,Brain,brain,True,True,Skin,skin,False,False,Brain,brain,True,True,Brain,brain,True,True,Skin,skin,False,False
12575,407,Which organs/organ in the picture belong to nervous system?,Brain,brain,open,text_match,KG,unknown,unknown,unknown,unknown,Brain,brain,True,True,No,no,False,False,No,no,False,False,Brain,brain,True,True,No,no,False,False
12578,427,What modality is shown in this image?,CT,ct,open,text_match,Modality,unknown,unknown,unknown,unknown,CT,ct,True,True,No,no,False,False,CT,ct,True,True,CT,ct,True,True,MRI,mri,False,False
12584,427,What is the shape of larynx in this image?,Oval,oval,open,text_match,Shape,unknown,unknown,unknown,unknown,Oval,oval,True,True,The larynx in the image appears to be in a normal anatomical position,the larynx in the image appears to be in a normal anatomical position,False,False,Oval,oval,True,True,Oval,oval,True,True,Square,square,False,False
12588,428,Is this a CT?,Yes,yes,closed,yes_no,Modality,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No.,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12590,428,Where does the image represent in the body?,Neck,neck,open,text_match,Position,unknown,unknown,unknown,unknown,Neck,neck,True,True,Brain,brain,False,False,Neck,neck,True,True,Spine,spine,False,False,Brain,brain,False,False
12602,429,Is this a transverse section?,Yes,yes,closed,yes_no,Plane,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No.,no,False,False
12603,429,Which part of the body does this image belong to?,Neck,neck,open,text_match,Position,unknown,unknown,unknown,unknown,Neck,neck,True,True,Head,head,False,False,Thorax,thorax,False,False,Spine,spine,False,False,Head,head,False,False
12606,429,Does the picture contain spinal cord?,Yes,yes,closed,yes_no,Organ,unknown,unknown,unknown,unknown,Yes.,yes,True,True,No,no,False,False,Yes.,yes,True,True,Yes.,yes,True,True,No,no,False,False
12610,429,Which organs/organ in the picture belong to the digestive system?,Esophagus,esophagus,open,text_match,KG,unknown,unknown,unknown,unknown,Esophagus,esophagus,True,True,No,no,False,False,Yes,yes,False,False,Yes,yes,False,False,No,no,False,False
